project,cls_boot,accuracy,precision,recall,f1,auc,mcc
Apache,GaussianNB()18,0.7402597402597403,0.7857142857142857,0.6111111111111112,0.6875000000000001,0.7323848238482384,0.4820630911491135
Apache,GaussianNB()19,0.7,0.9,0.4864864864864865,0.631578947368421,0.7129402129402129,0.47059305292133397
Apache,GaussianNB()20,0.71875,0.8,0.5333333333333333,0.64,0.7078431372549019,0.44753235077599396
Apache,GaussianNB()21,0.6764705882352942,0.65,0.7647058823529411,0.7027027027027027,0.676470588235294,0.35856858280031806
Apache,GaussianNB()22,0.7058823529411765,0.6904761904761905,0.8055555555555556,0.7435897435897436,0.6996527777777778,0.4101288053229582
Apache,GaussianNB()23,0.5714285714285714,0.6857142857142857,0.5217391304347826,0.5925925925925927,0.5834502103786816,0.1643836150123408
Apache,GaussianNB()24,0.6865671641791045,0.875,0.42424242424242425,0.5714285714285714,0.6827094474153298,0.42849163581274646
Apache,DecisionTreeClassifier(random_state=0)0,0.6617647058823529,0.7058823529411765,0.6486486486486487,0.676056338028169,0.6630340017436793,0.3247962274466209
Apache,DecisionTreeClassifier(random_state=0)1,0.7162162162162162,0.7380952380952381,0.7560975609756098,0.746987951807229,0.7113821138211383,0.4241773710625828
Apache,DecisionTreeClassifier(random_state=0)2,0.5194805194805194,0.4482758620689655,0.38235294117647056,0.41269841269841273,0.5051299589603283,0.010514725880968242
Apache,DecisionTreeClassifier(random_state=0)3,0.6153846153846154,0.5681818181818182,0.6944444444444444,0.625,0.621031746031746,0.24335450651069296
Apache,DecisionTreeClassifier(random_state=0)4,0.6619718309859155,0.6285714285714286,0.6666666666666666,0.6470588235294118,0.662280701754386,0.32378771610677726
Apache,DecisionTreeClassifier(random_state=0)5,0.6285714285714286,0.5882352941176471,0.625,0.6060606060606061,0.6282894736842104,0.255739079493506
Apache,DecisionTreeClassifier(random_state=0)6,0.5373134328358209,0.6060606060606061,0.5263157894736842,0.5633802816901409,0.5390199637023593,0.07734125687483
Apache,DecisionTreeClassifier(random_state=0)7,0.625,0.7586206896551724,0.5238095238095238,0.6197183098591549,0.6452380952380952,0.29198637481020945
Apache,DecisionTreeClassifier(random_state=0)8,0.6527777777777778,0.6428571428571429,0.7297297297297297,0.6835443037974683,0.6505791505791506,0.30531240499566353
Apache,DecisionTreeClassifier(random_state=0)9,0.5733333333333334,0.6388888888888888,0.5476190476190477,0.5897435897435898,0.5768398268398268,0.15269134983570062
Apache,DecisionTreeClassifier(random_state=0)10,0.6470588235294118,0.5806451612903226,0.6206896551724138,0.6000000000000001,0.6436781609195402,0.28534505427288515
Apache,DecisionTreeClassifier(random_state=0)11,0.7349397590361446,0.7441860465116279,0.7441860465116279,0.7441860465116278,0.734593023255814,0.46918604651162793
Apache,DecisionTreeClassifier(random_state=0)12,0.6268656716417911,0.6,0.5806451612903226,0.5901639344262295,0.6236559139784947,0.24797933747861425
Apache,DecisionTreeClassifier(random_state=0)13,0.7397260273972602,0.7714285714285715,0.7105263157894737,0.7397260273972601,0.7409774436090225,0.48195488721804514
Apache,DecisionTreeClassifier(random_state=0)14,0.5694444444444444,0.5714285714285714,0.6486486486486487,0.6075949367088608,0.5671814671814672,0.13621630376729604
Apache,DecisionTreeClassifier(random_state=0)15,0.6521739130434783,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.6503378378378379,0.30067567567567566
Apache,DecisionTreeClassifier(random_state=0)16,0.6351351351351351,0.6111111111111112,0.6285714285714286,0.619718309859155,0.6347985347985348,0.269301296529857
Apache,DecisionTreeClassifier(random_state=0)17,0.6621621621621622,0.6666666666666666,0.717948717948718,0.691358024691358,0.6589743589743591,0.3204230643554552
Apache,DecisionTreeClassifier(random_state=0)18,0.5974025974025974,0.5531914893617021,0.7222222222222222,0.6265060240963856,0.6050135501355014,0.21488641413911672
Apache,DecisionTreeClassifier(random_state=0)19,0.6857142857142857,0.7272727272727273,0.6486486486486487,0.6857142857142857,0.687960687960688,0.3759213759213759
Apache,DecisionTreeClassifier(random_state=0)20,0.71875,0.7,0.7,0.7,0.7176470588235294,0.43529411764705883
Apache,DecisionTreeClassifier(random_state=0)21,0.6911764705882353,0.8095238095238095,0.5,0.6181818181818182,0.6911764705882353,0.4137945591514997
Apache,DecisionTreeClassifier(random_state=0)22,0.5735294117647058,0.6060606060606061,0.5555555555555556,0.5797101449275361,0.5746527777777778,0.14911152616161916
Apache,DecisionTreeClassifier(random_state=0)23,0.6623376623376623,0.717391304347826,0.717391304347826,0.717391304347826,0.6490182328190743,0.2980364656381487
Apache,DecisionTreeClassifier(random_state=0)24,0.6865671641791045,0.7142857142857143,0.6060606060606061,0.6557377049180327,0.6853832442067735,0.37582492804295753
Apache,KNeighborsClassifier()0,0.6029411764705882,0.6923076923076923,0.4864864864864865,0.5714285714285714,0.6142109851787271,0.23410369214411467
Apache,KNeighborsClassifier()1,0.6486486486486487,0.6923076923076923,0.6585365853658537,0.675,0.647450110864745,0.29360109549314356
Apache,KNeighborsClassifier()2,0.5714285714285714,0.5111111111111111,0.6764705882352942,0.5822784810126582,0.582421340629275,0.16609712307552366
Apache,KNeighborsClassifier()3,0.6794871794871795,0.6122448979591837,0.8333333333333334,0.7058823529411765,0.6904761904761906,0.39296108918485906
Apache,KNeighborsClassifier()4,0.5774647887323944,0.5365853658536586,0.6666666666666666,0.5945945945945946,0.5833333333333333,0.16828482759248375
Apache,KNeighborsClassifier()5,0.6428571428571429,0.5945945945945946,0.6875,0.6376811594202898,0.6463815789473684,0.2921631097994813
Apache,KNeighborsClassifier()6,0.6716417910447762,0.7222222222222222,0.6842105263157895,0.7027027027027027,0.6696914700544465,0.337247475687041
Apache,KNeighborsClassifier()7,0.5694444444444444,0.6896551724137931,0.47619047619047616,0.5633802816901408,0.5880952380952381,0.1771064896389795
Apache,KNeighborsClassifier()8,0.7361111111111112,0.7368421052631579,0.7567567567567568,0.7466666666666667,0.7355212355212356,0.47158902988543683
Apache,KNeighborsClassifier()9,0.72,0.7441860465116279,0.7619047619047619,0.7529411764705882,0.7142857142857143,0.4301259183632632
Apache,KNeighborsClassifier()10,0.6470588235294118,0.5757575757575758,0.6551724137931034,0.6129032258064515,0.6480990274093722,0.29310451774759705
Apache,KNeighborsClassifier()11,0.6987951807228916,0.7647058823529411,0.6046511627906976,0.6753246753246753,0.702325581395349,0.4111568381525707
Apache,KNeighborsClassifier()12,0.6865671641791045,0.65625,0.6774193548387096,0.6666666666666667,0.685931899641577,0.3711991628282356
Apache,KNeighborsClassifier()13,0.5753424657534246,0.5813953488372093,0.6578947368421053,0.6172839506172839,0.5718045112781955,0.14581852188333563
Apache,KNeighborsClassifier()14,0.6944444444444444,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.6942084942084943,0.3884169884169884
Apache,KNeighborsClassifier()15,0.6956521739130435,0.7666666666666667,0.6216216216216216,0.6865671641791045,0.7014358108108107,0.40527479704844854
Apache,KNeighborsClassifier()16,0.7027027027027027,0.7407407407407407,0.5714285714285714,0.6451612903225806,0.6959706959706959,0.40649634526580436
Apache,KNeighborsClassifier()17,0.6756756756756757,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6747252747252748,0.34945054945054943
Apache,KNeighborsClassifier()18,0.6753246753246753,0.6410256410256411,0.6944444444444444,0.6666666666666666,0.676490514905149,0.35226576862991477
Apache,KNeighborsClassifier()19,0.6571428571428571,0.6666666666666666,0.7027027027027027,0.6842105263157895,0.6543816543816543,0.3102918493368827
Apache,KNeighborsClassifier()20,0.640625,0.5945945945945946,0.7333333333333333,0.6567164179104478,0.646078431372549,0.29521161053222866
Apache,KNeighborsClassifier()21,0.7205882352941176,0.7586206896551724,0.6470588235294118,0.6984126984126984,0.7205882352941176,0.4460257750875394
Apache,KNeighborsClassifier()22,0.6911764705882353,0.7586206896551724,0.6111111111111112,0.676923076923077,0.6961805555555556,0.39598696740852785
Apache,KNeighborsClassifier()23,0.6623376623376623,0.7272727272727273,0.6956521739130435,0.711111111111111,0.6542776998597476,0.30578037261837926
Apache,KNeighborsClassifier()24,0.746268656716418,0.7857142857142857,0.6666666666666666,0.721311475409836,0.7450980392156862,0.49688391928756404
Apache,MLPClassifier(random_state=0)0,0.6617647058823529,0.7333333333333333,0.5945945945945946,0.6567164179104478,0.6682650392327812,0.337561703635271
Apache,MLPClassifier(random_state=0)1,0.6891891891891891,0.7368421052631579,0.6829268292682927,0.7088607594936709,0.6899482631189949,0.37780801934091995
Apache,MLPClassifier(random_state=0)2,0.7272727272727273,0.6857142857142857,0.7058823529411765,0.6956521739130436,0.7250341997264023,0.4488420527607606
Apache,MLPClassifier(random_state=0)3,0.7307692307692307,0.6744186046511628,0.8055555555555556,0.7341772151898734,0.7361111111111112,0.47331913943124887
Apache,MLPClassifier(random_state=0)4,0.676056338028169,0.6388888888888888,0.696969696969697,0.6666666666666666,0.6774322169059013,0.3540185102395968
Apache,MLPClassifier(random_state=0)5,0.7428571428571429,0.7692307692307693,0.625,0.6896551724137931,0.7335526315789472,0.4815801038177145
Apache,MLPClassifier(random_state=0)6,0.7611940298507462,0.8666666666666667,0.6842105263157895,0.7647058823529413,0.7731397459165154,0.5443073572663798
Apache,MLPClassifier(random_state=0)7,0.6944444444444444,0.8333333333333334,0.5952380952380952,0.6944444444444444,0.7142857142857144,0.42857142857142855
Apache,MLPClassifier(random_state=0)8,0.625,0.6388888888888888,0.6216216216216216,0.6301369863013699,0.625096525096525,0.2500965064695278
Apache,MLPClassifier(random_state=0)9,0.7466666666666667,0.7948717948717948,0.7380952380952381,0.7654320987654322,0.7478354978354979,0.49248336777993584
Apache,MLPClassifier(random_state=0)10,0.8088235294117647,0.75,0.8275862068965517,0.7868852459016394,0.8112290008841733,0.6167584625123974
Apache,MLPClassifier(random_state=0)11,0.6987951807228916,0.8,0.5581395348837209,0.6575342465753425,0.7040697674418605,0.42449670790729743
Apache,MLPClassifier(random_state=0)12,0.6865671641791045,0.65625,0.6774193548387096,0.6666666666666667,0.685931899641577,0.3711991628282356
Apache,MLPClassifier(random_state=0)13,0.7123287671232876,0.7741935483870968,0.631578947368421,0.6956521739130435,0.7157894736842105,0.4361948962900861
Apache,MLPClassifier(random_state=0)14,0.7361111111111112,0.75,0.7297297297297297,0.7397260273972601,0.7362934362934362,0.4724045122202191
Apache,MLPClassifier(random_state=0)15,0.782608695652174,0.84375,0.7297297297297297,0.7826086956521738,0.7867398648648649,0.5734797297297297
Apache,MLPClassifier(random_state=0)16,0.7162162162162162,0.6842105263157895,0.7428571428571429,0.7123287671232877,0.7175824175824176,0.43468741885525836
Apache,MLPClassifier(random_state=0)17,0.6351351351351351,0.6666666666666666,0.6153846153846154,0.64,0.6362637362637362,0.2722284845356163
Apache,MLPClassifier(random_state=0)18,0.7402597402597403,0.7,0.7777777777777778,0.7368421052631577,0.7425474254742547,0.48443887383848594
Apache,MLPClassifier(random_state=0)19,0.6428571428571429,0.6666666666666666,0.6486486486486487,0.6575342465753425,0.6425061425061425,0.2846627909690979
Apache,MLPClassifier(random_state=0)20,0.84375,0.7941176470588235,0.9,0.84375,0.8470588235294118,0.6941176470588235
Apache,MLPClassifier(random_state=0)21,0.7352941176470589,0.7666666666666667,0.6764705882352942,0.71875,0.735294117647059,0.47387910220727386
Apache,MLPClassifier(random_state=0)22,0.6323529411764706,0.7037037037037037,0.5277777777777778,0.6031746031746033,0.6388888888888888,0.28336742802815035
Apache,MLPClassifier(random_state=0)23,0.7402597402597403,0.8095238095238095,0.7391304347826086,0.7727272727272727,0.7405329593267882,0.47381159621204116
Apache,MLPClassifier(random_state=0)24,0.7761194029850746,0.7368421052631579,0.8484848484848485,0.7887323943661972,0.7771836007130124,0.55937513693191
Safe,RandomForestClassifier(random_state=0)0,0.7368421052631579,0.5,0.8,0.6153846153846154,0.7571428571428572,0.458682472293863
Safe,RandomForestClassifier(random_state=0)1,0.7368421052631579,0.6,0.5,0.5454545454545454,0.673076923076923,0.36539907432351754
Safe,RandomForestClassifier(random_state=0)2,0.7727272727272727,0.5,0.8,0.6153846153846154,0.7823529411764706,0.49195203701447265
Safe,RandomForestClassifier(random_state=0)3,0.6666666666666666,0.625,0.625,0.625,0.6625,0.325
Safe,RandomForestClassifier(random_state=0)4,0.625,0.375,0.42857142857142855,0.39999999999999997,0.5672268907563025,0.12964074471043288
Safe,RandomForestClassifier(random_state=0)5,0.7619047619047619,0.6,0.8571428571428571,0.7058823529411764,0.7857142857142858,0.5393598899705937
Safe,RandomForestClassifier(random_state=0)6,0.75,0.42857142857142855,0.75,0.5454545454545454,0.75,0.4193139346887673
