project,cls_boot,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc
camel-1.2,RandomForestClassifier(random_state=0)0,0.005076142131979711,0.008730964467005088,0.0,0.025989847715736016,-0.003654822335025392,0.009340101522842658,0.04101522842639595,0.01421319796954315,0.0012182741116751306,0.00832487309644672,0.016852791878172586,0.003654822335025392,0.0020304568527918843,0.0854822335025381,0.02091370558375634,0.0,0.0,0.006700507614213218,0.0,0.016243654822335026
camel-1.2,RandomForestClassifier(random_state=0)1,0.0035121951219512226,0.016975609756097576,0.008780487804878057,0.015024390243902452,0.001560975609756099,0.006243902439024396,0.010536585365853668,0.011121951219512205,0.003707317073170735,0.02458536585365856,0.045073170731707295,0.0,0.005658536585365859,0.028487804878048806,0.026926829268292703,0.0,0.0,0.054829268292682906,-0.002536585365853661,0.012487804878048792
camel-1.2,RandomForestClassifier(random_state=0)2,0.011483253588516807,0.005167464114832563,0.007464114832535928,0.021244019138756037,0.009569377990430672,0.007272727272727311,0.03349282296650724,0.008612440191387601,0.025071770334928287,0.003062200956937815,0.018373205741626854,0.0,0.003444976076555042,0.058755980861244075,0.02105263157894742,0.0,0.0003827751196172269,0.01550239234449767,0.011291866028708193,0.022583732057416324
camel-1.2,RandomForestClassifier(random_state=0)3,0.0054368932038834925,0.0,0.031262135922330084,0.01941747572815533,0.012427184466019411,0.006213592233009706,0.04446601941747571,0.01572815533980582,0.0054368932038834925,0.008543689320388346,0.02349514563106795,0.008932038834951452,0.0,0.030873786407766977,0.021359223300970863,0.0,0.0,0.03456310679611649,0.0,0.13689320388349518
camel-1.2,RandomForestClassifier(random_state=0)4,0.0019230769230769162,0.010769230769230736,0.012692307692307647,0.011346153846153818,0.01403846153846153,0.0019230769230769162,0.0346153846153846,0.03557692307692307,0.03846153846153846,0.00826923076923075,0.026538461538461545,0.0,0.009423076923076899,0.07442307692307688,0.02192307692307692,0.0,0.0007692307692307665,0.024230769230769243,0.004807692307692291,0.017307692307692305
camel-1.2,RandomForestClassifier(random_state=0)5,0.0014746543778802134,0.0,0.03281105990783415,0.022488479262672847,0.008110599078341085,0.01824884792626731,0.021198156682027684,0.024147465437788042,0.030230414746543807,0.015115207373271934,0.037788018433179776,0.0033179723502304802,0.0014746543778802134,0.03317972350230418,0.006451612903225867,0.0,0.0,0.02027649769585257,0.0042396313364056045,0.004608294930875663
camel-1.2,RandomForestClassifier(random_state=0)6,0.0039215686274509665,0.0,-0.000588235294117645,0.01196078431372547,-0.017647058823529446,0.00705882352941174,0.033529411764705884,0.02058823529411764,-0.009607843137254908,0.02137254901960785,0.022549019607843154,0.01882352941176471,0.0,0.05333333333333335,0.01705882352941175,0.0,-0.0007843137254901933,0.07686274509803921,0.004509803921568611,-0.0021568627450980404
camel-1.2,RandomForestClassifier(random_state=0)7,0.0023853211009174256,0.00183486238532109,0.0,0.00917431192660552,0.001100917431192654,0.00366972477064218,0.042385321100917445,0.012660550458715628,0.012477064220183519,0.009541284403669734,0.012844036697247731,0.0,0.002752293577981635,0.06220183486238537,0.005137614678899074,0.005137614678899083,0.0,0.01889908256880735,0.0,0.06550458715596331
camel-1.2,RandomForestClassifier(random_state=0)8,0.006816143497757845,0.018475336322869917,0.0,0.04376681614349776,0.011300448430493253,0.015246636771300417,0.042869955156950634,0.032107623318385625,0.030313901345291452,0.03426008968609863,0.04430493273542599,0.026008968609865436,0.0,0.05363228699551564,0.03641255605381164,0.0,0.03228699551569505,0.04143497757847532,0.00735426008968612,0.03497757847533629
camel-1.2,RandomForestClassifier(random_state=0)9,0.0,0.007017543859649145,0.0,0.007894736842105293,0.005438596491228087,0.0,0.046315789473684255,0.00877192982456143,0.0038596491228070295,0.014736842105263204,0.007192982456140373,0.007894736842105288,0.004210526315789487,0.01912280701754392,0.004210526315789487,0.0,0.0,0.014561403508771975,-0.0008771929824561253,0.03175438596491234
camel-1.2,RandomForestClassifier(random_state=0)10,0.0024528301886792246,0.0003773584905660332,0.0037735849056603323,0.033773584905660334,0.005471698113207521,0.005283018867924496,0.052452830188679196,0.01716981132075469,0.08132075471698108,0.017169811320754683,0.005471698113207508,0.0,0.008867924528301874,0.06811320754716978,0.009245283018867899,0.0,0.0,0.01018867924528299,0.0,0.005849056603773546
camel-1.2,RandomForestClassifier(random_state=0)11,0.005023255813953469,0.0026046511627906897,0.004465116279069754,0.018046511627906922,0.0013023255813953316,0.004093023255813937,0.05358139534883716,0.025488372093023185,0.0009302325581395321,0.03237209302325575,0.013953488372092981,0.005209302325581379,0.008186046511627883,0.03051162790697668,0.00986046511627904,0.0,-0.00018604651162791087,0.03683720930232553,0.0026046511627906897,0.013767441860465074
camel-1.2,RandomForestClassifier(random_state=0)12,0.0029565217391304267,0.0020869565217391316,0.007826086956521783,0.014608695652173948,0.0067826086956522015,0.0,0.01669565217391306,0.00869565217391306,0.01826086956521742,0.009739130434782632,0.02295652173913046,0.0,0.003826086956521717,0.09008695652173916,0.030434782608695685,0.0,0.024869565217391348,0.015826086956521754,0.0,0.017739130434782636
camel-1.2,RandomForestClassifier(random_state=0)13,0.004033613445378137,0.0047058823529411735,0.0,0.04857142857142859,0.005714285714285699,0.008571428571428572,0.028739495798319338,0.016302521008403396,0.012773109243697513,0.0015126050420168013,0.014117647058823563,0.0,0.0,0.03680672268907563,0.008235294117647056,0.0,0.0,0.01142857142857146,0.0,0.013109243697479017
