e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
3.295837,1.386294,6.481577,2.70805,1.94591,2.302585,4.174387,4.70953,2.70805,1.098612,1.098612,1.098612,4.691348,4.691348,5.572154,5.17615,2.302585,6.159095,5.533389,2.302585,4.718499,3.663562,6.481577,0.693147,5.888878,4.682131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,0.0,0
3.806662,0.693147,4.553877,2.397895,0.693147,2.197225,1.791759,2.639057,1.791759,1.098612,1.098612,1.098612,2.70805,2.639057,3.367296,3.433987,2.302585,4.094345,3.091042,2.197225,2.890372,1.791759,4.553877,0.693147,3.555348,2.639057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
3.295837,0.693147,4.465908,1.386294,0.0,1.386294,1.386294,1.791759,2.484907,0.693147,0.693147,0.693147,1.791759,2.397895,2.197225,3.663562,1.386294,3.637586,2.197225,1.386294,3.178054,1.386294,4.465908,0.693147,2.944439,1.791759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
3.295837,1.791759,7.404279,3.850148,1.609438,2.639057,4.624973,4.882802,4.70953,1.098612,1.386294,1.098612,4.955827,5.003946,5.805135,6.892642,2.833213,6.452049,5.480639,2.564949,5.313206,3.828641,7.40367,0.693147,5.961005,4.844187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0
3.806662,1.609438,5.370638,1.791759,0.693147,0.693147,2.639057,2.639057,1.098612,0.693147,0.693147,0.693147,2.639057,2.70805,0.0,5.278115,0.693147,2.890372,0.0,0.693147,2.833213,2.639057,5.370638,0.693147,2.70805,2.639057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.496508,4.488636,4.248495,2.639057,1.791759,0.693147,2.197225,2.197225,2.564949,0.693147,0.693147,0.693147,2.197225,2.197225,2.079442,2.995732,0.693147,3.663562,2.079442,0.693147,3.178054,2.197225,4.234107,0.693147,2.772589,2.197225,0.0,0.0,0.0,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94591,0.0,0.0,1.94591,0.0,2.639057,0.0,0.0,0.0,1
3.295837,1.609438,6.006353,2.995732,0.693147,2.639057,3.7612,4.343805,3.465736,1.609438,1.609438,1.609438,4.26268,4.143135,5.153292,4.442651,2.833213,5.739793,4.962845,2.639057,4.430817,2.890372,6.008813,0.693147,5.32301,4.248495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.806662,1.94591,3.970292,1.098612,0.0,1.098612,1.386294,1.609438,1.791759,0.693147,0.693147,0.693147,1.609438,1.609438,2.484907,3.258097,1.098612,3.178054,2.397895,1.098612,2.197225,1.386294,3.970292,0.693147,2.70805,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.693147,0.0,0.0,1.098612,0.693147,0.0,0.693147,0.0,1.098612,0.0,1.098612,0.0,0
3.295837,4.430817,4.219508,1.386294,0.0,0.693147,1.386294,1.386294,1.386294,0.693147,0.693147,0.693147,1.386294,1.609438,0.0,4.025352,0.693147,2.197225,0.0,0.693147,2.197225,1.386294,4.204693,0.693147,1.609438,1.386294,0.0,0.693147,0.693147,1.098612,0.0,0.0,0.0,0.693147,0.693147,0.0,2.833213,0.0,1.098612,0.0,0.0,1.386294,0.693147,3.044522,0.0,0.693147,0.693147,1
3.295837,4.65396,5.214936,1.386294,0.0,2.564949,3.806662,3.931826,3.044522,1.94591,1.94591,1.94591,4.007333,3.89182,4.343805,2.995732,2.70805,5.036953,4.488636,2.564949,3.951244,2.197225,5.209486,0.693147,4.919981,3.931826,1.098612,2.197225,2.079442,0.0,0.693147,0.693147,0.693147,2.484907,1.791759,2.302585,1.386294,1.609438,2.772589,2.397895,1.098612,1.609438,0.0,2.833213,0.0,2.772589,2.079442,0
3.401197,2.197225,5.874931,2.397895,0.0,3.218876,3.135494,4.189655,3.583519,1.609438,1.386294,1.386294,4.025352,4.304065,5.010635,4.094345,2.484907,5.598422,4.744932,2.397895,4.430817,2.772589,5.872118,0.693147,5.236442,3.951244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.806662,1.609438,5.746203,2.302585,0.693147,2.944439,3.526361,3.828641,2.833213,1.098612,1.098612,1.098612,3.713572,3.663562,4.584967,4.75359,2.639057,5.214936,4.406719,2.564949,3.871201,2.890372,5.746203,0.693147,4.787492,3.688879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.098612,6.359574,1.386294,0.0,3.295837,3.7612,4.787492,2.484907,2.484907,2.564949,2.484907,4.828314,3.73767,5.834811,4.624973,3.401197,6.206576,5.609472,3.135494,3.89182,2.397895,6.359574,0.693147,5.749393,4.718499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,4.060443,5.834811,2.70805,1.098612,2.564949,3.178054,3.78419,3.850148,1.791759,1.791759,1.791759,3.850148,4.174387,4.744932,4.158883,2.70805,5.463832,4.465908,2.564949,4.430817,2.197225,5.831882,0.693147,5.01728,3.78419,0.0,1.609438,1.386294,0.693147,0.0,0.0,0.0,1.098612,1.94591,1.94591,0.0,0.0,2.70805,1.609438,0.0,1.94591,0.0,2.772589,0.0,2.397895,1.386294,0
3.295837,3.583519,6.461468,3.044522,1.609438,2.079442,3.044522,3.583519,3.258097,1.098612,1.098612,1.098612,3.583519,3.871201,4.394449,5.963579,2.302585,5.451038,4.060443,2.079442,4.787492,2.890372,6.461468,1.098612,4.65396,3.555348,,,,1.098612,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,,0.0,,,0
3.401197,1.609438,4.962845,2.564949,1.098612,2.197225,2.564949,2.890372,2.890372,1.098612,1.386294,1.098612,2.995732,2.944439,4.094345,3.178054,2.302585,4.718499,3.7612,2.197225,3.713572,1.94591,4.955827,0.693147,4.110874,2.890372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,2.079442,6.282267,2.484907,1.098612,2.302585,3.583519,3.988984,2.564949,0.693147,0.693147,0.693147,3.988984,4.465908,5.147494,5.313206,2.197225,5.921578,4.615121,2.197225,4.990433,3.433987,6.282267,1.791759,5.231109,3.970292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,0.0,0
3.295837,2.197225,7.642044,3.555348,1.098612,3.091042,5.32301,5.736572,5.568345,1.386294,1.386294,1.386294,5.774552,5.736572,6.55108,6.240276,3.178054,7.226209,6.311735,2.944439,6.028279,4.49981,7.641564,0.693147,6.756932,5.693732,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,,0.0,1.386294,1.098612,0.0,0.0,0.0,1.098612,0.0,1.098612,0.693147,0
3.401197,3.496508,7.090077,2.397895,1.386294,3.583519,5.303305,5.594711,4.59512,1.94591,1.94591,1.791759,5.723585,5.247024,6.437752,5.241747,3.828641,6.850126,6.248043,3.583519,5.293305,3.806662,7.089243,0.693147,6.559615,5.556828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.098612,6.400257,2.639057,0.693147,2.079442,4.330733,4.564348,2.995732,0.693147,1.098612,0.693147,4.70048,4.663439,5.068904,5.455321,2.70805,5.874931,4.941642,2.079442,4.682131,3.951244,6.400257,0.693147,5.501258,4.564348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,2.397895,4.60517,2.397895,1.098612,2.302585,2.484907,2.639057,1.791759,1.098612,1.098612,1.098612,2.639057,2.890372,3.496508,3.496508,2.302585,4.234107,3.332205,2.302585,3.218876,1.791759,4.60517,0.693147,3.806662,2.639057,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,1.386294,0.693147,1.386294,0.0,1.94591,0.693147,0.0,1.791759,0.0,2.397895,0.0,1.609438,0.0,0
3.295837,2.397895,6.481577,2.772589,1.94591,2.302585,4.174387,4.70953,2.70805,1.098612,1.098612,1.098612,4.691348,4.691348,5.572154,5.17615,2.302585,6.159095,5.533389,2.302585,4.718499,3.663562,6.481577,0.693147,5.888878,4.682131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,3.610918,5.236442,1.609438,0.0,2.564949,3.806662,3.931826,3.044522,1.94591,1.94591,1.94591,4.007333,3.89182,4.343805,2.995732,2.70805,5.062595,4.488636,2.564949,4.025352,2.197225,5.231109,0.693147,4.919981,3.931826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,1.609438,0.0,1.609438,0.0,0.0,0.0,0
3.295837,1.098612,5.505332,2.484907,0.693147,2.639057,3.713572,4.025352,3.332205,1.94591,1.791759,1.791759,3.931826,3.713572,4.644391,3.850148,2.397895,5.220356,4.59512,2.484907,3.912023,2.302585,5.505332,0.693147,4.934474,3.931826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.94591,4.919981,2.484907,0.693147,1.098612,2.484907,2.70805,1.386294,0.693147,0.693147,0.693147,2.70805,2.302585,3.465736,4.26268,1.098612,4.204693,3.044522,1.098612,3.044522,2.484907,4.919981,0.693147,3.401197,2.70805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,3.465736,5.407172,1.098612,0.0,2.302585,2.833213,3.332205,2.772589,1.386294,1.609438,1.386294,3.526361,3.295837,4.532599,4.204693,2.639057,4.955827,4.465908,2.302585,3.433987,2.079442,5.407172,0.693147,4.727388,3.332205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,1.386294,0.693147,0.0,0.0,0.0,1.386294,0.0,0.693147,0.0,0
3.295837,1.098612,4.919981,2.639057,0.693147,2.564949,2.833213,3.401197,2.564949,1.386294,1.098612,1.098612,3.178054,2.833213,4.189655,3.637586,2.70805,4.644391,3.951244,2.302585,3.178054,2.197225,4.919981,0.693147,4.219508,2.995732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.828641,1.098612,4.189655,2.397895,0.693147,1.94591,1.386294,2.302585,1.791759,1.386294,1.386294,1.386294,2.484907,1.791759,3.135494,3.401197,1.94591,3.663562,2.944439,1.94591,2.197225,1.386294,4.204693,0.693147,3.178054,2.302585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.806662,2.302585,5.755742,2.484907,0.693147,2.302585,3.401197,3.970292,1.94591,1.098612,1.098612,1.098612,4.043051,4.158883,4.49981,4.70953,2.397895,5.342334,4.418841,2.302585,4.219508,3.178054,5.755742,0.693147,4.983607,3.970292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0
3.828641,3.583519,5.497168,2.484907,1.386294,2.70805,3.663562,3.78419,3.433987,1.609438,1.609438,1.609438,3.73767,3.78419,4.477337,3.663562,2.484907,5.198497,4.382027,2.564949,4.158883,2.302585,5.497168,0.693147,4.812184,3.73767,0.693147,1.098612,1.098612,0.693147,0.0,0.0,0.0,1.098612,0.693147,0.693147,0.0,0.693147,1.609438,0.693147,0.693147,0.693147,0.0,1.791759,0.0,1.098612,1.098612,0
3.806662,1.609438,4.634729,1.098612,0.0,1.609438,2.302585,2.639057,1.94591,0.693147,1.098612,0.693147,2.772589,2.772589,3.218876,3.401197,1.609438,4.219508,3.135494,1.609438,3.401197,2.079442,4.634729,0.693147,3.637586,2.639057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.94591,5.043425,1.609438,0.0,2.079442,2.833213,3.332205,2.995732,1.098612,1.098612,1.098612,3.295837,3.332205,4.290459,2.70805,1.791759,4.820282,4.077537,1.94591,3.401197,2.397895,5.036953,1.609438,4.454347,3.295837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,5.298317,4.94876,2.397895,0.693147,2.197225,2.564949,2.890372,2.564949,1.098612,1.386294,1.098612,2.995732,2.995732,4.127134,3.091042,2.302585,4.762174,3.78419,2.197225,3.78419,1.94591,4.941642,0.693147,4.143135,2.890372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.995732,0.0,0.0,2.944439,0.0,0.0,0.0,0.0,2.944439,0.0,0.0,0.0,1
3.295837,3.583519,6.461468,3.044522,1.609438,2.079442,3.044522,3.583519,3.258097,1.098612,1.098612,1.098612,3.583519,3.871201,4.394449,5.963579,2.302585,5.451038,4.060443,2.079442,4.787492,2.890372,6.461468,1.098612,4.65396,3.555348,,,,1.098612,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,,0.0,,,0
3.295837,1.94591,3.988984,2.302585,0.693147,1.098612,1.386294,1.609438,1.609438,0.693147,0.693147,0.693147,1.609438,1.94591,2.484907,3.332205,1.098612,3.258097,2.397895,1.098612,2.397895,1.386294,3.988984,0.693147,2.833213,1.609438,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,1.098612,0.0,0.693147,0.0,0
3.295837,2.302585,5.541264,2.944439,1.098612,2.484907,3.295837,4.174387,2.484907,1.098612,1.098612,1.098612,4.204693,3.871201,4.59512,3.465736,2.484907,5.4161,4.574711,2.484907,4.143135,3.295837,5.541264,1.098612,4.969813,4.174387,0.0,0.693147,1.098612,0.693147,0.0,0.0,0.0,1.098612,0.693147,1.386294,0.0,0.0,1.94591,1.386294,0.0,0.693147,0.693147,2.079442,0.0,1.609438,1.098612,0
3.295837,1.609438,5.713733,2.564949,0.693147,2.397895,3.526361,3.912023,2.564949,1.386294,1.386294,1.386294,4.158883,4.127134,4.574711,4.59512,3.135494,5.332719,4.51086,2.397895,4.234107,2.833213,5.713733,0.693147,5.023881,3.912023,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0
3.295837,7.328437,6.766192,2.772589,1.098612,3.258097,4.394449,5.049856,4.418841,1.94591,1.791759,1.791759,4.890349,4.663439,5.877736,5.293305,3.178054,6.391917,5.560682,3.091042,4.844187,3.258097,6.765039,0.693147,5.899897,4.875197,0.0,,,3.7612,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,1
3.828641,3.583519,5.497168,2.484907,1.386294,2.70805,3.663562,3.78419,3.433987,1.609438,1.609438,1.609438,3.73767,3.78419,4.477337,3.663562,2.484907,5.198497,4.382027,2.564949,4.158883,2.302585,5.497168,0.693147,4.812184,3.73767,0.693147,1.098612,1.098612,0.693147,0.0,0.0,0.0,1.098612,0.693147,0.693147,0.0,0.693147,1.609438,0.693147,0.693147,0.693147,0.0,1.791759,0.0,1.098612,1.098612,0
3.828641,2.833213,5.655992,2.564949,1.386294,2.890372,3.295837,3.912023,3.295837,1.386294,1.386294,1.386294,3.931826,3.637586,4.770685,4.356709,2.833213,5.288267,4.574711,2.772589,3.806662,2.772589,5.652489,0.693147,4.89784,3.871201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,3.496508,4.990433,2.302585,0.693147,1.94591,2.833213,3.135494,2.484907,1.098612,1.098612,1.098612,3.135494,3.332205,3.688879,3.850148,1.94591,4.51086,3.688879,1.94591,3.367296,2.197225,4.990433,0.693147,4.204693,3.135494,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
3.401197,1.098612,5.220356,2.890372,1.386294,3.135494,2.995732,3.401197,2.772589,1.791759,1.94591,1.791759,3.465736,3.401197,4.26268,3.688879,3.218876,4.94876,4.143135,3.135494,3.89182,1.791759,5.214936,0.693147,4.521789,3.401197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,2.890372,6.536692,2.397895,1.386294,2.772589,3.663562,4.382027,4.158883,1.098612,1.098612,1.098612,4.276666,4.718499,5.411646,5.159055,2.079442,6.148468,5.327876,2.197225,5.141664,3.526361,6.536692,0.693147,5.758902,4.290459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
3.295837,3.218876,5.899897,2.944439,0.693147,2.397895,3.637586,4.007333,2.639057,0.693147,0.693147,0.693147,4.007333,4.219508,4.859812,4.477337,2.397895,5.590987,4.343805,2.397895,4.454347,3.583519,5.899897,1.098612,4.969813,4.007333,0.0,1.098612,1.098612,1.609438,0.0,0.0,0.0,1.098612,1.609438,1.94591,0.693147,0.0,2.890372,1.791759,0.0,2.397895,0.0,3.135494,0.0,2.302585,1.098612,0
3.295837,3.091042,7.564757,3.258097,1.098612,2.995732,5.231109,5.669881,5.442418,1.386294,1.386294,1.386294,5.703782,5.697093,6.463029,6.175867,2.944439,7.152269,6.224558,2.772589,5.961005,4.442651,7.564238,0.693147,6.687109,5.63479,0.0,0.693147,1.94591,0.693147,0.0,0.0,0.0,1.94591,1.94591,2.197225,0.693147,0.0,2.944439,2.079442,0.0,1.609438,0.693147,2.995732,0.0,2.639057,1.94591,0
4.060443,1.386294,5.293305,1.791759,0.0,3.044522,3.496508,3.806662,3.178054,1.609438,1.609438,1.386294,3.871201,3.637586,4.382027,3.496508,3.135494,4.997212,4.304065,2.944439,3.89182,2.484907,5.288267,0.693147,4.70953,3.7612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
3.295837,2.197225,6.870053,2.564949,1.791759,2.944439,4.488636,5.42495,3.871201,2.079442,2.079442,2.079442,5.463832,5.087596,6.126869,5.356586,3.044522,6.632002,6.033086,2.944439,4.875197,3.496508,6.876265,0.693147,6.359574,5.4161,0.0,0.693147,1.386294,,0.693147,0.0,0.693147,1.386294,0.693147,1.94591,0.0,0.0,2.079442,2.302585,0.0,0.693147,0.0,1.94591,0.0,2.397895,1.386294,0
3.401197,1.098612,6.240276,2.70805,1.098612,2.397895,3.912023,4.343805,3.091042,1.098612,1.386294,1.098612,4.454347,4.442651,5.204007,5.056246,2.397895,5.843544,5.062595,2.397895,4.543295,3.367296,6.240276,0.693147,5.488938,4.330733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.828641,5.407172,7.711101,3.401197,1.791759,3.526361,5.327876,5.808142,5.916202,2.197225,2.302585,2.197225,5.891644,5.638355,7.014814,5.351858,3.663562,7.433667,6.428105,3.526361,5.929589,3.663562,7.711549,1.098612,6.801283,5.783825,0.0,0.693147,1.098612,,0.0,0.0,0.0,1.098612,0.693147,3.78419,0.0,0.0,4.060443,1.609438,0.0,2.639057,0.693147,4.043051,0.0,1.791759,1.098612,0
3.295837,3.465736,6.986566,3.135494,1.098612,2.70805,4.634729,5.225747,4.094345,1.386294,1.386294,1.386294,5.252273,5.26269,5.948035,5.713733,2.70805,6.637258,5.823046,2.70805,5.337538,4.043051,6.988413,1.098612,6.272877,5.209486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197225,2.397895,1.609438,0.0,3.295837,2.397895,0.0,2.079442,0.0,3.433987,0.0,2.944439,0.0,0
3.295837,1.94591,4.919981,2.484907,0.693147,1.098612,2.484907,2.70805,1.386294,0.693147,0.693147,0.693147,2.70805,2.302585,3.465736,4.26268,1.098612,4.204693,3.044522,1.098612,3.044522,2.484907,4.919981,0.693147,3.401197,2.70805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.098612,5.497168,2.564949,1.386294,2.70805,3.663562,3.78419,3.433987,1.609438,1.609438,1.609438,3.73767,3.78419,4.477337,3.663562,2.484907,5.198497,4.382027,2.564949,4.158883,2.302585,5.497168,0.693147,4.812184,3.73767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.828641,3.135494,6.006353,2.944439,0.693147,2.639057,3.7612,4.343805,3.465736,1.609438,1.609438,1.609438,4.26268,4.143135,5.153292,4.442651,2.833213,5.739793,4.962845,2.639057,4.430817,2.890372,6.008813,0.693147,5.32301,4.248495,0.0,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,1.098612,0.693147,0.0,0.0,0.0,1.098612,0.0,0.693147,0.693147,0
3.218876,3.951244,6.35437,2.70805,1.098612,3.135494,4.532599,4.969813,4.007333,1.94591,1.94591,1.94591,5.036953,4.762174,5.666427,4.465908,3.178054,6.113682,5.648974,3.135494,4.532599,3.135494,6.352629,0.693147,5.991465,4.955827,0.0,0.0,,1.098612,0.0,,0.0,,0.0,1.609438,2.079442,0.0,1.386294,0.693147,0.0,0.0,0.0,2.639057,0.0,0.693147,,1
3.295837,2.833213,5.267858,1.94591,0.0,1.609438,3.295837,3.73767,3.526361,1.098612,1.098612,1.098612,3.73767,3.988984,4.290459,2.995732,1.609438,5.01728,4.26268,1.609438,3.871201,2.944439,5.26269,1.098612,4.820282,3.73767,,0.0,,,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,,,0
3.828641,2.079442,6.388561,2.70805,1.609438,2.197225,3.091042,3.555348,3.178054,1.098612,1.098612,0.693147,3.555348,3.663562,4.304065,5.968708,2.397895,5.241747,4.007333,2.197225,4.442651,2.890372,6.388561,1.098612,4.532599,3.526361,0.693147,0.693147,0.693147,0.693147,0.693147,0.693147,0.0,1.098612,0.0,0.0,0.0,1.098612,0.0,1.098612,0.693147,0.0,0.0,0.693147,0.0,1.098612,0.693147,0
3.828641,2.079442,6.388561,2.70805,1.609438,2.197225,3.091042,3.555348,3.178054,1.098612,1.098612,0.693147,3.555348,3.663562,4.304065,5.968708,2.397895,5.241747,4.007333,2.197225,4.442651,2.890372,6.388561,1.098612,4.532599,3.526361,0.693147,0.693147,0.693147,0.693147,0.693147,0.693147,0.0,1.098612,0.0,0.0,0.0,1.098612,0.0,1.098612,0.693147,0.0,0.0,0.693147,0.0,1.098612,0.693147,0
3.806662,1.94591,3.7612,1.098612,0.0,0.693147,1.386294,1.386294,1.386294,0.693147,0.693147,0.693147,1.386294,1.791759,1.386294,3.135494,0.693147,2.890372,1.386294,0.693147,2.397895,1.386294,3.7612,0.693147,2.197225,1.386294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.806662,3.951244,5.384495,1.098612,0.0,1.098612,2.772589,3.332205,2.484907,0.693147,0.693147,0.693147,3.332205,3.713572,3.951244,4.430817,1.098612,4.820282,3.951244,1.098612,3.806662,2.772589,5.384495,0.693147,4.521789,3.332205,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0
3.295837,2.890372,7.130899,2.995732,0.693147,3.555348,4.820282,5.313206,4.488636,1.386294,1.386294,1.386294,5.46806,5.105945,6.289716,5.799093,3.218876,6.779922,6.159095,2.995732,5.192957,4.127134,7.130899,0.693147,6.45677,5.220356,0.693147,1.098612,1.386294,1.098612,0.0,0.0,0.0,1.386294,1.386294,2.197225,0.0,0.693147,2.639057,2.197225,0.693147,1.386294,1.098612,2.772589,0.0,2.484907,1.386294,0
3.828641,2.197225,6.99485,3.295837,1.098612,2.70805,4.634729,5.225747,4.077537,1.386294,1.386294,1.386294,5.252273,5.26269,5.966147,5.736572,2.70805,6.648985,5.83773,2.70805,5.337538,4.043051,6.996681,1.098612,6.282267,5.209486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,2.197225,6.864848,3.583519,1.94591,2.772589,4.574711,4.941642,4.330733,1.386294,1.386294,1.386294,5.023881,5.099866,5.814131,5.056246,2.833213,6.60123,5.575949,2.772589,5.627621,3.688879,6.863803,1.098612,6.056784,4.941642,0.0,0.0,0.693147,0.693147,0.0,0.0,0.0,0.693147,0.0,1.098612,0.693147,0.0,1.098612,1.386294,0.0,0.0,0.0,1.609438,0.0,1.386294,0.693147,0
