project,cls_boot,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Zxing,RandomForestClassifier(random_state=0)0,0.0,0.0,0.0,0.0,0.002660984297338209,0.0,0.01186855302163627,0.00482129129050195,0.00015350607868128474,0.00016717973375021344,7.631017843112264e-05,0.02945261725020779,0.03660196100020245,0.00016261977200550338,0.04279180971778497,0.0,1.795533610144062e-05,0.002135340679631583,0.0,0.0,0.0,0.0,0.0,0.0,0.0025177592930508653,0.002043117744610279
Zxing,RandomForestClassifier(random_state=0)1,0.0,0.0,0.0,0.0,9.947434959077572e-05,0.00011222747133318833,8.073280546497586e-05,0.0,0.000130414531904961,0.00024386186705700917,3.7261294829988854e-05,0.005558151647707872,0.00018076163860977879,0.0,8.716481469158489e-05,6.210215804998142e-05,-0.002628461796137658,7.463348637078315e-05,0.0,0.0,0.0,0.00034172387490464916,0.0,0.00021247809789960216,0.00010557366868496843,6.831237385497957e-05
Zxing,RandomForestClassifier(random_state=0)2,0.0,0.0,0.0,0.0,2.8011204481792616e-05,0.0,0.0007440825521322835,0.007280318868631293,0.00019162049869923868,5.602240896358523e-05,2.8106157717320278e-05,0.03782076466732631,0.03201052115619533,0.002246046230441756,0.03318750984153185,0.0023061555200592563,0.004070017216363535,0.028156177020695342,6.722689075630228e-05,0.0007451929924512113,0.02213344654913323,0.0009921985323054728,0.001879058844781598,0.01530154356764227,0.008825130246133081,0.0031608183173011508
Zxing,RandomForestClassifier(random_state=0)3,0.0,0.0,0.0,0.0,-0.0015560559564909626,0.0,-0.00029196471977217976,0.0,4.407713498626009e-05,-0.008041883525201556,0.0,0.11229954955693522,-0.00257823459962494,0.0,-0.0016252980531055261,0.0,-0.0018583822695124618,-0.0019060582910849888,0.0,0.0,0.0,0.0,0.00030685275931362276,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)4,0.0,0.0,0.0,0.0,-0.005949946226669684,0.0,-0.004019578604759743,0.0,6.48393751841958e-05,0.00022563077435638234,0.00020164276835938467,0.0008749787871668868,0.00029781330657205893,0.0,4.126142057176097e-05,0.00014736221632771773,-0.015665388718486117,0.0001237842617152829,0.0,0.0,0.0,0.0001654557336716067,5.305039787797838e-05,0.00012429682594598647,1.7683465959326126e-05,4.7155909224869675e-05
Zxing,RandomForestClassifier(random_state=0)5,0.0,0.0,0.0,0.0,0.025206288362284023,0.0,0.0,0.012622263888351281,0.0019418207910497998,0.0,0.0,0.0,0.0007729648991784899,0.03161846705811477,0.0,0.0,0.044733033954542645,0.006055908765307456,0.0,0.0,0.0,0.022869746171215576,0.0,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)6,0.0,-0.01811772438473468,-0.017414822970494872,0.0,-0.03587190010320205,0.0,-0.03662025106236495,0.0,-0.006161143658456832,-0.03957827631973378,-0.017551291852336556,0.000616306166764895,-0.010727237703144387,0.0016071914909433938,-0.008203155937898417,-0.008700863618294785,-0.00668725547049998,-0.01657082063599607,-0.02810905217413613,-0.02762900664049482,-0.02625892706120928,-0.009636651181536676,-0.03247502103034247,-0.035875766571184194,-0.03361883256059635,0.0
Zxing,RandomForestClassifier(random_state=0)7,0.0,0.0,0.0,0.0,0.00017545136073103594,0.00032299386995225275,-0.003448991819336582,0.0,0.0004345535005798196,0.0006461099189307662,-0.0019732117424275854,0.042875665840221885,0.0211781356656961,0.00018952572788862197,0.0001816860465115866,0.0,7.278886650794902e-05,5.0986540926558634e-05,5.087209302324425e-05,0.0,0.0001163935176707298,0.00020509881758962845,0.0018019036743184547,0.030534844506562103,7.267441860463464e-05,0.0
Zxing,RandomForestClassifier(random_state=0)8,-0.03567554488404812,-0.027743148032852306,0.0,0.0,-0.06809033824388276,0.0,-0.06640925160655717,0.0,-0.062476802460103585,-0.08075690277848975,-0.06059929568998042,-0.009595526022969402,-0.002086367554079227,-0.030109180660604286,-0.02309901649525165,-0.025183880103350074,-0.0435026740430893,-0.006075831456828235,-0.022306388496086793,-0.034737490127283416,-0.004314953505325483,-0.019811681145423612,-0.018469682867199272,-0.015487941016228177,-0.025360371558066495,0.0053952459922609105
Zxing,RandomForestClassifier(random_state=0)9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015836560399653806,0.0,0.0,0.0,0.0,0.00037735849056603766,0.001121495327102804,0.0,0.0,0.0041195332420865816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030012343502027862
Zxing,RandomForestClassifier(random_state=0)10,-0.012798354505623354,0.0,0.0,0.0,-0.012653998307974885,0.0,-0.016299295056829904,0.0,-0.026335708438521146,-0.017255802840008386,-0.005602218341016583,0.00010675562969140628,-0.004563352643058014,0.0,-0.0035890847080078015,-0.02559222646504319,-0.021244717904132408,-0.010745241742175216,0.0,-0.0016407500077224935,0.0,0.0,-0.0013672452900781896,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006883240323607289,0.0,0.0,0.0018181818181818078,0.021864741249050055,0.0,0.006844152737958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01626966740845561,0.0,0.0,0.0,0.0
