project,cls_boot,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Safe,RandomForestClassifier(random_state=0)23,4.440892098500626e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-18,0.0,4.440892098500626e-18,8.021390374331806e-05,4.440892098500626e-18,0.0,0.0,4.440892098500626e-18,0.00010695187165775444,4.440892098500626e-18,0.0,0.0,0.0,0.0,0.0,8.881784197001253e-18,4.440892098500626e-18,0.0
Safe,RandomForestClassifier(random_state=0)24,0.0,0.0,4.440892098500626e-18,0.0,0.0,0.0,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,0.0,0.0,8.881784197001253e-18,0.0,0.0,0.0,4.440892098500626e-18,0.0,0.0,0.0,4.440892098500626e-18,0.0,0.0,4.440892098500626e-18,4.440892098500626e-18,8.881784197001253e-18,0.0
Safe,LogisticRegression(random_state=0)0,0.0,0.0,0.0,0.0,0.10458333333333338,5.2083333333330375e-05,0.0,0.0020833333333333303,0.11427083333333331,0.07432291666666667,0.2125,0.6867187500000002,0.11286458333333334,0.02468749999999999,0.5874479166666666,0.10046875,0.1536979166666667,0.6583333333333331,0.0,0.0,0.00390625,0.00015625,0.0002083333333333348,0.00031249999999999556,0.02005208333333333,0.0
Safe,LogisticRegression(random_state=0)1,0.0,4.440892098500626e-18,0.0005161290322580614,4.440892098500626e-18,0.0734967741935484,0.0,0.12304516129032259,0.001496774193548389,0.19055483870967738,0.29708387096774197,0.14652903225806446,0.6564645161290322,0.16691612903225805,0.003199999999999994,0.6683354838709679,0.46962580645161295,0.11741935483870967,0.6927483870967742,0.07912258064516128,0.052799999999999986,0.03814193548387097,0.0,0.4570838709677419,0.3427096774193549,0.2149677419354839,0.2893935483870968
Safe,LogisticRegression(random_state=0)2,0.015282051282051299,0.006000000000000001,0.00010256410256411553,0.00020512820512820883,0.12225641025641025,0.0005128205128205288,0.01589743589743591,0.009948717948717954,0.21010256410256412,0.4384615384615385,0.26456410256410257,0.6645641025641025,0.6644615384615384,0.019641025641025656,0.14348717948717948,0.062153846153846164,0.11307692307692306,0.5314871794871796,0.11651282051282053,0.00035897435897436214,0.17210256410256414,0.00041025641025641766,0.637076923076923,0.22194871794871796,0.2306666666666667,0.0007179487179487243
Safe,LogisticRegression(random_state=0)3,0.0009375000000000177,0.00018750000000000266,8.881784197001253e-18,4.440892098500626e-18,0.020500000000000008,0.005124999999999998,0.006875000000000013,0.020500000000000008,0.13024999999999998,0.025500000000000002,0.208875,0.65975,0.6816249999999999,0.117,0.18474999999999997,0.7194375000000002,0.043500000000000004,0.6765000000000001,0.0,0.00875,0.14568750000000003,0.0,0.5945,0.26625,0.1906875,0.015500000000000003
Safe,LogisticRegression(random_state=0)4,0.0041025641025640965,0.003897435897435888,0.00476923076923077,4.440892098500626e-18,0.15594871794871795,0.0011794871794871798,0.0029743589743589684,0.0001025641025641022,0.07364102564102559,0.12835897435897434,0.19876923076923078,0.6607179487179486,0.6776410256410255,0.01830769230769228,0.0,0.18846153846153846,0.15415384615384614,0.32748717948717937,0.0004102564102564088,5.12820512820511e-05,0.0,5.12820512820511e-05,0.0,0.011333333333333312,0.06830769230769232,0.0
Safe,LogisticRegression(random_state=0)5,4.440892098500626e-18,0.0,4.440892098500626e-18,0.0,0.0026153846153846106,8.881784197001253e-18,0.015435897435897426,8.881784197001253e-18,0.21282051282051284,0.035179487179487164,0.23630769230769227,0.6322564102564101,0.03851282051282049,0.16641025641025642,0.6402564102564101,0.6283589743589745,0.04451282051282048,0.5980512820512822,0.007128205128205107,0.0,0.0032307692307692194,0.004717948717948701,0.18333333333333335,0.13471794871794873,0.1678461538461538,0.04620512820512818
Safe,LogisticRegression(random_state=0)6,0.016256410256410246,0.002358974358974364,0.0003076923076923066,0.0,0.06651282051282052,0.0001025641025641022,0.0002564102564102555,4.440892098500626e-18,0.048717948717948684,0.10328205128205131,0.22943589743589748,0.6646666666666667,0.6630256410256409,0.12861538461538458,0.21646153846153848,0.368102564102564,0.002102564102564095,0.3389230769230769,0.00015384615384615773,0.05512820512820513,0.20369230769230776,0.009076923076923085,0.5968717948717948,0.15251282051282047,0.2522051282051282,0.2775384615384615
Safe,LogisticRegression(random_state=0)7,0.002707535121328215,0.0001021711366538991,0.0012771392081736943,4.440892098500626e-18,0.0004597701149425193,0.00010217113665389466,0.0114942528735632,4.440892098500626e-18,0.11969348659003831,0.04745849297573437,0.18518518518518523,0.615683269476373,0.5524393358876118,0.004444444444444433,0.5982120051085569,0.4390804597701149,0.05461047254150705,0.6237037037037036,0.004955300127713911,0.0017369093231162135,0.03095785440613027,0.00030651340996168397,0.4924648786717753,0.13384418901660286,0.20286079182630906,0.09966794380587488
Safe,LogisticRegression(random_state=0)8,0.00015625,0.0001562499999999911,0.0,0.0,0.011822916666666666,0.0010416666666666562,0.005208333333333335,0.012135416666666652,0.12864583333333335,0.022499999999999985,0.2019791666666667,0.7083854166666665,0.7359375,0.12895833333333337,0.1646875,0.65375,0.06406249999999998,0.6929166666666666,0.026250000000000006,0.004062499999999982,0.0602083333333333,0.0039583333333333345,0.1060416666666667,0.15343750000000003,0.02854166666666666,0.09885416666666667
Safe,LogisticRegression(random_state=0)9,0.0047058823529411865,0.0034759358288770103,0.001229946524064176,4.440892098500626e-18,0.11368983957219252,0.0033689839572192517,0.0018716577540106938,0.0,0.20700534759358283,0.2510695187165775,0.2436363636363636,0.6898930481283423,0.6954010695187166,0.14711229946524063,0.15577540106951873,0.3016042780748662,0.033529411764705884,0.438770053475936,0.006096256684491994,0.0006417112299465178,0.16695187165775402,0.003743315508021392,0.602620320855615,0.0857754010695187,0.25406417112299473,0.02021390374331551
